,val_loss,val_accuracy,val_mse,loss,accuracy,mse
1,2.3261406421661377,0.5267828106880188,0.00012066090857842937,2.579508805589332,0.49031516909599304,0.00012758103548549116
2,2.207115411758423,0.538624107837677,0.00011806869588326663,2.17594167473972,0.5327287316322327,0.00011929753236472607
3,2.1776535511016846,0.5442546606063843,0.00011695170542225242,2.082034772288215,0.5429562330245972,0.00011717175220837817
4,2.1587748527526855,0.547103762626648,0.00011642194294836372,2.0295433831135057,0.5487361550331116,0.00011594178795348853
5,2.1543357372283936,0.5488865971565247,0.00011606782209128141,1.9945000236450268,0.5523908734321594,0.00011512614582898095
